Tick (ms),ADC Value
190552,13
190554,0
190556,-2
190558,0
190560,0
190562,5
190564,42
190566,16
190568,24
190570,40
190572,35
190574,36
190576,0
190578,-2
190580,0
190582,13
190584,24
190586,21
190588,3
190590,22
190592,0
190594,-9
190596,-24
190598,-17
190600,-7
190602,-7
190604,-19
190606,6
190608,-7
190610,8
190612,-15
190614,-18
190616,3
190618,0
190620,-10
190622,-2
190624,-8
190626,-7
190628,5
190630,10
190632,8
190634,-7
190636,8
190638,0
190640,-7
190642,-24
190644,-24
190646,16
190648,7
190650,24
190652,7
190654,4
190656,10
190658,4
190660,0
190662,-1
190664,0
190666,27
190668,7
190670,27
190672,3
190674,15
190676,0
190678,-4
190680,-16
190682,14
190684,8
190686,3
190688,-13
190690,-1
190692,8
190694,-12
190696,0
190698,2
190700,-10
190702,0
190704,-12
190706,-29
190708,-18
190710,-17
190712,-16
190714,6
190716,8
190718,11
190720,13
190722,-3
190724,-16
190726,-17
190728,-18
190730,-23
190732,-16
190734,-15
190736,-8
190738,-4
190740,12
190742,-1
190744,-27
190746,-7
190748,-7
190750,-35
190752,-32
190754,-12
190756,-33
190758,14
190760,-11
190762,2
190764,15
190766,3
190768,-24
190770,-37
190772,-8
190774,-7
190776,-29
190778,0
190780,26
190782,0
190784,8
190786,5
190788,16
190790,-8
190792,-19
190794,-11
190796,-34
190798,-15
190800,11
190802,12
190804,23
190806,38
190808,16
190810,7
190812,8
190814,-9
190816,-27
190818,10
190820,-1
190822,-4
190824,31
190826,29
190828,31
190830,28
190832,-2
190834,-1
190836,-11
190838,-31
190840,-9
190842,-28
190844,-31
190846,-11
190848,-11
190850,21
190852,-2
190854,-8
190856,-25
190858,-41
190860,-28
190862,-37
190864,-40
190866,-20
190868,-26
190870,-13
190872,-17
190874,8
190876,-1
190878,-4
190880,-9
190882,-11
190884,-16
190886,-9
190888,8
190890,19
190892,6
190894,14
190896,30
190898,13
190900,8
190902,6
190904,12
190906,32
190908,-1
190910,28
190912,22
190914,40
190916,32
190918,28
190920,8
190922,16
190924,16
190926,20
190928,12
190930,2
190932,26
190934,14
190936,14
190938,-5
190940,-7
190942,-18
190944,-8
190946,-20
190948,-9
190950,-2
190952,-5
190954,-2
190956,-15
190958,-11
190960,-31
190962,-13
190964,-23
190966,-15
190968,-31
190970,-60
190972,-39
190974,-16
190976,-23
190978,-15
190980,-21
190982,-15
190984,-5
190986,-19
190988,3
190990,-28
190992,-25
190994,0
190996,8
190998,18
191000,12
191002,0
191004,16
191006,44
191008,27
191010,29
191012,24
191014,24
191016,0
191018,-2
191020,3
191022,32
191024,16
191026,16
191028,11
191030,10
191032,28
191034,-7
191036,-16
191038,-29
191040,-18
191042,-33
191044,-16
191046,4
191048,3
191050,0
191052,-10
191054,-25
191056,-26
191058,-19
191060,-21
191062,-36
191064,-11
191066,-34
191068,-7
191070,4
191072,-23
191074,-15
191076,-34
191078,-36
191080,-17
191082,-15
191084,-17
191086,6
191088,0
191090,-8
191092,15
191094,-3
191096,8
191098,0
191100,5
191102,-3
191104,0
191106,10
191108,27
191110,7
191112,12
191114,19
191116,11
191118,-7
191120,-8
191122,20
191124,0
191126,0
191128,6
191130,19
191132,11
191134,-17
191136,0
191138,-11
191140,-1
191142,-2
191144,14
191146,8
191148,20
191150,0
191152,-2
191154,0
191156,-8
191158,-21
191160,-29
191162,-26
191164,8
191166,4
191168,15
191170,10
191172,4
191174,-19
191176,-12
191178,-31
191180,0
191182,-1
191184,12
191186,12
191188,5
191190,-19
191192,7
191194,2
191196,-13
191198,-11
191200,-16
191202,-8
191204,0
191206,-8
191208,-8
191210,-21
191212,-23
191214,-31
191216,-13
191218,-24
191220,-17
191222,-4
191224,-19
191226,-18
191228,-19
191230,-2
191232,-16
191234,-7
191236,15
191238,-9
191240,14
191242,7
191244,-7
191246,-10
191248,-5
191250,0
191252,28
191254,-7
191256,6
191258,-8
191260,-7
191262,21
191264,0
191266,19
191268,20
191270,32
191272,40
191274,2
191276,12
191278,-9
191280,0
191282,18
191284,0
191286,-7
191288,0
191290,13
191292,6
191294,-15
191296,-1
191298,-18
191300,-4
191302,-15
191304,-11
191306,2
191308,-39
191310,-17
191312,-16
191314,-31
191316,-20
191318,-40
191320,-3
191322,-31
191324,-13
191326,-12
191328,-13
191330,-34
191332,-31
191334,-9
191336,6
191338,-19
191340,6
191342,-15
191344,7
191346,8
191348,24
191350,23
191352,19
191354,6
191356,31
191358,15
191360,13
191362,14
191364,20
191366,20
191368,20
191370,26
191372,22
191374,28
191376,19
191378,10
191380,8
191382,0
191384,6
191386,10
191388,22
191390,19
191392,-1
191394,20
191396,-8
191398,-3
191400,-15
191402,-23
191404,-2
191406,-21
191408,-9
191410,-2
191412,-8
191414,-18
191416,-31
191418,-5
191420,-34
191422,-16
191424,-15
191426,-23
191428,0
191430,-15
191432,-11
191434,-25
191436,-29
191438,-4
191440,8
191442,-8
191444,16
191446,14
191448,20
191450,8
191452,0
191454,14
191456,8
191458,-18
191460,2
191462,26
191464,35
191466,45
191468,13
191470,0
191472,22
191474,8
191476,-33
191478,12
191480,6
191482,-10
191484,8
191486,16
191488,16
191490,11
191492,0
191494,-23
191496,-12
191498,-25
191500,-26
191502,-2
191504,-16
191506,0
191508,-13
191510,-12
191512,-3
191514,-1
191516,-23
191518,-7
191520,-32
191522,-28
191524,10
191526,-11
191528,-11
191530,18
191532,15
191534,7
191536,-15
191538,-7
191540,-19
191542,-29
191544,-17
191546,-13
191548,8
191550,12
191552,12
191554,2
191556,-2
191558,0
191560,-21
191562,-19
191564,-24
191566,-9
191568,-2
191570,-21
191572,-34
191574,-15
191576,0
191578,0
191580,8
191582,0
191584,-20
191586,-28
191588,-2
191590,-19
191592,10
191594,22
191596,11
191598,7
191600,8
191602,-2
191604,15
191606,10
191608,5
191610,-1
191612,-7
191614,5
191616,20
191618,39
191620,8
191622,27
191624,19
191626,-5
191628,-15
191630,5
191632,3
191634,0
191636,12
191638,-12
191640,4
191642,-4
191644,10
191646,0
191648,-24
191650,-18
191652,-15
191654,-34
191656,-36
191658,-17
191660,-33
191662,-1
191664,-27
191666,-12
191668,-12
191670,-18
191672,-21
191674,-15
191676,-32
191678,-3
191680,-7
191682,-13
191684,13
191686,-7
191688,14
191690,32
191692,8
191694,3
191696,24
191698,3
191700,16
191702,20
191704,8
191706,23
191708,22
191710,21
191712,18
191714,21
191716,32
191718,46
191720,40
191722,12
191724,8
191726,2
191728,3
191730,-7
191732,10
191734,21
191736,-4
191738,-7
191740,29
191742,13
191744,-10
191746,-10
191748,-10
191750,-8
191752,-24
191754,-23
191756,-18
191758,-34
191760,-25
191762,0
191764,-3
191766,-16
191768,-7
191770,-26
191772,-9
191774,-49
191776,-20
191778,-31
191780,0
191782,0
191784,7
191786,26
191788,6
191790,-3
191792,0
191794,-25
191796,0
191798,-8
191800,-5
191802,2
191804,13
191806,14
191808,36
191810,30
191812,18
191814,10
191816,8
191818,20
191820,-8
191822,-5
191824,5
191826,4
191828,0
191830,3
191832,13
191834,2
191836,2
191838,-4
191840,7
191842,-18
191844,-19
191846,-21
191848,0
191850,-15
191852,-20
191854,-17
191856,-7
191858,-9
191860,-4
191862,-43
191864,-11
191866,3
191868,-29
191870,-27
191872,-32
191874,-25
191876,-44
191878,-25
191880,-15
191882,-21
191884,-16
191886,-21
191888,-8
191890,10
191892,-15
191894,-27
191896,-23
191898,-3
191900,5
191902,10
191904,-1
191906,0
191908,11
191910,22
191912,26
191914,12
191916,14
191918,5
191920,4
191922,4
191924,11
191926,-7
191928,-1
191930,24
191932,12
191934,13
191936,6
191938,-4
191940,-10
191942,-23
191944,0
191946,-24
191948,-11
191950,-15
191952,20
191954,7
191956,-5
191958,18
191960,8
191962,3
191964,0
191966,-21
191968,8
191970,-2
191972,-11
191974,-17
191976,0
191978,16
191980,29
191982,8
191984,-11
191986,-18
191988,7
191990,0
191992,-3
191994,-23
191996,-21
191998,-7
192000,3
192002,-10
192004,0
192006,5
192008,0
192010,-31
192012,-9
192014,-15
192016,-10
192018,-17
192020,-27
192022,-27
192024,-33
192026,-25
192028,3
192030,-4
192032,-31
192034,-10
192036,-25
192038,-15
192040,-27
192042,-31
192044,-18
192046,11
192048,0
192050,14
192052,24
192054,23
192056,34
192058,18
192060,6
192062,15
192064,4
192066,31
192068,35
192070,19
192072,53
192074,56
192076,24
192078,24
192080,15
192082,12
192084,8
192086,16
192088,-1
192090,13
192092,8
192094,-15
192096,16
192098,-20
192100,-20
192102,-16
192104,8
192106,-19
192108,-12
192110,-23
192112,-16
192114,-11
192116,-20
192118,-18
192120,-29
192122,-39
192124,-35
192126,-27
192128,-16
192130,-19
192132,-7
192134,-32
192136,-11
192138,-53
192140,-19
192142,-9
192144,-3
192146,-15
192148,8
192150,26
192152,16
192154,0
192156,0
192158,-7
192160,-7
192162,5
192164,0
192166,16
192168,22
192170,23
192172,29
192174,43
192176,24
192178,39
192180,35
192182,18
192184,7
192186,24
192188,-2
192190,8
192192,10
192194,21
192196,7
192198,-7
192200,10
192202,0
192204,2
192206,-12
192208,-1
192210,-7
192212,-23
192214,-9
192216,-12
192218,-4
192220,2
192222,-7
192224,-32
192226,-15
192228,-16
192230,-7
192232,-11
192234,-17
192236,-15
192238,0
192240,-7
192242,2
192244,-15
192246,-3
192248,-15
192250,3
192252,0
192254,8
192256,10
192258,6
192260,-36
192262,-11
192264,-8
192266,-5
192268,-9
192270,-18
192272,0
192274,-12
192276,0
192278,-11
192280,-16
192282,-27
192284,-25
192286,-10
192288,-12
192290,-23
192292,0
192294,26
192296,5
192298,21
192300,16
192302,8
192304,-15
192306,6
192308,0
192310,8
192312,16
192314,22
192316,44
192318,47
192320,12
192322,14
192324,24
192326,7
192328,15
192330,26
192332,36
192334,37
192336,13
192338,16
192340,15
192342,-17
192344,0
192346,-9
192348,8
192350,-19
192352,-2
192354,-7
192356,-19
192358,-44
192360,-39
192362,-45
192364,-51
192366,-31
192368,-39
192370,-36
192372,-39
192374,-55
192376,-37
192378,-40
192380,-63
192382,-29
192384,-47
192386,-19
192388,-13
192390,-21
192392,-19
192394,19
192396,7
192398,5
192400,16
192402,12
192404,26
192406,0
192408,19
192410,14
192412,32
192414,27
192416,36
192418,53
192420,48
192422,40
192424,15
192426,31
192428,44
192430,45
192432,51
192434,61
192436,60
192438,29
192440,16
192442,5
192444,-13
192446,-9
192448,-7
192450,2
192452,-15
192454,-15
192456,-4
192458,-33
192460,-10
192462,-17
192464,-35
192466,-16
192468,-40
192470,-45
192472,-37
192474,-16
192476,-28
192478,-23
192480,3
192482,-31
192484,-2
192486,-39
192488,-5
192490,-7
192492,-36
192494,-16
192496,-9
192498,16
192500,2
192502,14
192504,32
192506,35
192508,4
192510,5
192512,-15
192514,-5
192516,0
192518,14
192520,0
192522,19
192524,40
192526,3
192528,19
192530,-16
192532,-7
192534,-19
192536,-23
192538,-2
192540,-19
192542,-17
192544,21
192546,3
192548,12
192550,-25
192552,-37
192554,-17
192556,-31
192558,-31
192560,-12
192562,10
192564,19
192566,31
192568,6
192570,-11
192572,-2
192574,-18
192576,-23
192578,0
192580,-4
192582,10
192584,0
192586,13
192588,36
192590,3
192592,16
192594,15
192596,-7
192598,4
192600,8
192602,-1
192604,-11
192606,8
192608,0
192610,8
192612,-2
192614,-10
192616,-37
192618,-18
192620,-31
192622,-33
192624,-23
192626,-27
192628,-11
192630,3
192632,4
192634,-25
192636,-19
192638,-20
192640,-10
192642,-40
192644,-3
192646,15
192648,-5
192650,-2
192652,30
192654,23
192656,-3
192658,8
192660,4
192662,10
192664,18
192666,32
192668,34
192670,53
192672,40
192674,51
192676,22
192678,37
192680,19
192682,12
192684,4
192686,16
192688,12
192690,26
192692,8
192694,2
192696,3
192698,-13
192700,-15
192702,-17
192704,-37
192706,-32
192708,-32
192710,-44
192712,-23
192714,-37
192716,-37
192718,-58
192720,-39
192722,-61
192724,-42
192726,-23
192728,-15
192730,-42
192732,-28
192734,-51
192736,-57
192738,-31
192740,-27
192742,-24
192744,-19
192746,-5
192748,18
192750,15
192752,40
192754,13
192756,11
192758,19
192760,28
192762,8
192764,16
192766,38
192768,45
192770,39
192772,44
192774,24
192776,32
192778,29
192780,24
192782,16
192784,27
192786,15
192788,35
192790,16
192792,0
192794,6
192796,2
192798,4
192800,-4
192802,-13
192804,0
192806,0
192808,-27
192810,-23
192812,-15
192814,-37
192816,-12
192818,-32
192820,-33
192822,-17
192824,-4
192826,-19
192828,-48
192830,-25
192832,-37
192834,-26
192836,-29
192838,-16
192840,-15
192842,12
192844,-4
192846,0
192848,10
192850,-29
192852,-19
192854,-26
192856,-3
192858,8
192860,11
192862,13
192864,46
192866,10
192868,0
192870,-7
192872,8
192874,-8
192876,-4
192878,16
192880,16
192882,18
192884,26
192886,0
192888,0
192890,-16
192892,-18
192894,-23
192896,6
192898,-15
192900,18
192902,14
192904,2
192906,-1
192908,6
192910,-15
192912,2
192914,-11
192916,7
192918,20
192920,7
192922,0
192924,-28
192926,-20
192928,-21
192930,-23
192932,-15
192934,-20
192936,-3
192938,8
192940,8
192942,-15
192944,-12
192946,-15
192948,-3
192950,-3
192952,-4
192954,-7
192956,-20
192958,-5
192960,-8
192962,8
192964,-21
192966,5
192968,8
192970,-11
192972,-24
192974,-21
192976,-8
192978,-16
192980,8
192982,4
192984,-16
192986,-8
192988,8
192990,2
192992,-26
192994,-16
192996,-3
192998,-11
193000,15
193002,21
193004,11
193006,21
193008,24
193010,18
193012,30
193014,26
193016,40
193018,16
193020,14
193022,26
193024,22
193026,0
193028,26
193030,32
193032,3
193034,5
193036,14
193038,8
193040,19
193042,4
193044,-17
193046,-18
193048,-28
193050,-16
193052,-40
193054,-23
193056,-23
193058,-15
193060,-26
193062,3
193064,-39
193066,-35
193068,-45
193070,-59
193072,-29
193074,-27
193076,-35
193078,-26
193080,0
193082,-3
193084,-31
193086,-26
193088,-4
193090,-32
193092,-23
193094,-7
193096,-19
193098,-8
193100,2
193102,3
193104,12
193106,15
193108,6
193110,11
193112,23
193114,16
193116,23
193118,7
193120,45
193122,28
193124,27
193126,29
193128,35
193130,46
193132,10
193134,7
193136,0
193138,15
193140,11
193142,4
193144,26
193146,6
193148,16
193150,-1
193152,2
193154,-29
193156,-37
193158,-29
193160,-34
193162,-21
193164,-12
193166,-15
193168,-2
193170,-29
193172,-47
193174,-43
193176,-21
193178,-34
193180,-28
193182,-21
193184,-9
193186,12
193188,-5
193190,-9
193192,-44
193194,-11
193196,-26
193198,-23
193200,-28
193202,-8
193204,3
193206,18
193208,3
193210,-4
193212,-3
193214,2
193216,8
193218,11
193220,7
193222,12
193224,29
193226,5
193228,32
193230,16
193232,8
193234,22
193236,5
193238,8
193240,22
193242,0
193244,10
193246,2
193248,22
193250,-9
193252,7
193254,8
193256,5
193258,-8
193260,4
193262,13
193264,-27
193266,-16
193268,-1
193270,2
193272,11
193274,5
193276,-18
193278,-21
193280,-5
193282,-33
193284,-24
193286,-29
193288,-7
193290,-26
193292,-4
193294,8
193296,10
193298,10
193300,-15
193302,-20
193304,-27
193306,-45
193308,-39
193310,-3
193312,2
193314,16
193316,-5
193318,-11
193320,-10
193322,0
193324,-34
193326,-23
193328,-17
193330,-20
193332,12
193334,-11
193336,23
193338,0
193340,-4
193342,-3
193344,-5
193346,10
193348,6
193350,-1
193352,-1
193354,26
193356,12
193358,23
193360,26
193362,43
193364,22
193366,18
193368,34
193370,-7
193372,24
193374,19
193376,14
193378,16
193380,13
193382,42
193384,28
193386,37
193388,-4
193390,-15
193392,-16
193394,-9
193396,-10
193398,-13
193400,-19
193402,-3
193404,2
193406,-7
193408,-23
193410,-29
193412,-59
193414,-63
193416,-55
193418,-41
193420,-31
193422,-34
193424,-33
193426,-16
193428,-23
193430,-37
193432,-34
193434,-29
193436,-33
193438,-29
193440,-13
193442,-19
193444,4
193446,4
193448,8
193450,15
193452,15
193454,22
193456,7
193458,0
193460,18
193462,44
193464,60
193466,22
193468,56
193470,19
193472,38
193474,32
193476,26
193478,14
193480,20
193482,48
193484,34
193486,40
193488,20
193490,0
193492,0
193494,-4
193496,-18
193498,-20
193500,8
193502,-5
193504,-7
193506,4
193508,-21
193510,-19
193512,-33
193514,-47
193516,-37
193518,-16
193520,-32
193522,-29
193524,-31
193526,-35
193528,-31
193530,-39
193532,-23
193534,-31
193536,-19
193538,-17
193540,3
193542,-31
193544,0
193546,-20
193548,-21
193550,-31
193552,-15
193554,11
193556,0
193558,-1
193560,22
193562,37
193564,26
193566,24
193568,29
193570,24
193572,22
193574,-7
193576,24
193578,12
193580,32
193582,32
193584,34
193586,32
193588,14
193590,16
193592,2
193594,-7
193596,5
193598,2
193600,32
193602,22
193604,8
193606,8
193608,-15
193610,-2
193612,-19
193614,-26
193616,-18
193618,-9
193620,3
193622,-26
193624,-12
193626,-7
193628,-9
193630,-23
193632,-15
193634,-18
193636,-33
193638,-47
193640,-51
193642,-39
193644,-39
193646,-28
193648,-18
193650,-16
193652,-28
193654,0
193656,-23
193658,-7
193660,-35
193662,-8
193664,10
193666,-23
193668,-5
193670,12
193672,-5
193674,20
193676,19
193678,27
193680,12
193682,-5
193684,4
193686,21
193688,6
193690,34
193692,7
193694,23
193696,43
193698,13
193700,18
193702,24
193704,24
193706,24
193708,0
193710,6
193712,36
193714,32
193716,11
193718,35
193720,0
193722,-3
193724,-7
193726,10
193728,-2
193730,5
193732,-7
193734,7
193736,5
193738,7
193740,-8
193742,-35
193744,-27
193746,-18
193748,-25
193750,-42
193752,-25
193754,-31
193756,-39
193758,-49
193760,-42
193762,-25
193764,-25
193766,-48
193768,-31
193770,-29
193772,-40
193774,-36
193776,-34
193778,-15
193780,-15
193782,-9
193784,-12
193786,-7
193788,-24
193790,-15
193792,-24
193794,-5
193796,-8
193798,3
193800,39
193802,18
193804,37
193806,32
193808,26
193810,29
193812,32
193814,16
193816,29
193818,37
193820,13
193822,29
193824,42
193826,36
193828,54
193830,27
193832,5
193834,36
193836,18
193838,-2
193840,8
193842,-19
193844,5
193846,-7
193848,15
193850,-7
193852,-16
193854,-7
193856,-25
193858,-47
193860,-40
193862,-23
193864,-47
193866,-35
193868,-37
193870,-34
193872,-39
193874,-18
193876,-33
193878,-21
193880,-25
193882,-57
193884,-23
193886,-45
193888,-40
193890,-12
193892,-11
193894,7
193896,8
193898,-10
193900,3
193902,-7
193904,5
193906,6
193908,-7
193910,-3
193912,20
193914,13
193916,52
193918,38
193920,37
193922,45
193924,24
193926,11
193928,8
193930,26
193932,13
193934,32
193936,24
193938,44
193940,42
193942,32
193944,21
193946,22
193948,0
193950,10
193952,-20
193954,-18
193956,-8
193958,11
193960,-13
193962,8
193964,-3
193966,0
193968,-3
193970,-28
193972,-36
193974,-31
193976,-10
193978,-40
193980,-4
193982,-3
193984,-26
193986,-32
193988,-36
193990,-36
193992,-31
193994,-25
193996,-9
193998,-39
194000,-17
194002,-10
194004,-23
194006,-1
194008,3
194010,-5
194012,14
194014,-12
194016,-1
194018,-15
194020,-1
194022,23
194024,13
194026,21
194028,12
194030,45
194032,32
194034,16
194036,-2
194038,-11
194040,-1
194042,-8
194044,3
194046,23
194048,8
194050,7
194052,15
194054,-3
194056,-4
194058,4
194060,-12
194062,-7
194064,13
194066,2
194068,19
194070,13
194072,8
194074,15
194076,4
194078,-26
194080,-18
194082,-8
194084,7
194086,7
194088,14
194090,-13
194092,-4
194094,-27
194096,-7
194098,-31
194100,-7
194102,3
194104,-11
194106,15
194108,-8
194110,-23
194112,-23
194114,-16
194116,-23
194118,-39
194120,-15
194122,-17
194124,-28
194126,-7
194128,-21
194130,-16
194132,-18
194134,-9
194136,-7
194138,-15
194140,0
194142,-2
194144,21
194146,-7
194148,2
194150,-15
194152,-11
194154,-3
194156,-2
194158,-7
194160,-4
194162,-1
194164,19
194166,13
194168,29
194170,38
194172,27
194174,-5
194176,12
194178,26
194180,11
194182,26
194184,0
194186,37
194188,2
194190,8
194192,16
194194,3
194196,8
194198,0
194200,-15
194202,-7
194204,-12
194206,-3
194208,-16
194210,-11
194212,-1
194214,-7
194216,-9
194218,-23
194220,-36
194222,-8
194224,-16
194226,-37
194228,-11
194230,-29
194232,-3
194234,-21
194236,-26
194238,-5
194240,-9
194242,-10
194244,5
194246,2
194248,-7
194250,16
194252,-13
194254,26
194256,-7
194258,-2
194260,8
194262,27
194264,26
194266,3
194268,39
194270,34
194272,7
194274,24
194276,13
194278,34
194280,31
194282,8
194284,5
194286,0
194288,21
194290,-7
194292,8
194294,18
194296,10
194298,-7
194300,-7
194302,0
194304,-19
194306,-23
194308,-28
194310,-2
194312,-10
194314,-25
194316,-12
194318,-19
194320,-16
194322,-23
194324,-21
194326,-31
194328,-8
194330,-11
194332,-24
194334,-28
194336,-23
194338,16
194340,-15
194342,3
194344,24
194346,-4
194348,-2
194350,0
194352,-10
194354,-7
194356,-3
194358,10
194360,-7
194362,-3
194364,15
194366,-4
194368,-1
194370,-1
194372,-8
194374,-17
194376,0
194378,4
194380,12
194382,0
194384,21
194386,13
194388,20
194390,8
194392,-7
194394,-7
194396,-7
194398,13
194400,20
194402,-5
194404,-1
194406,6
194408,-5
194410,15
194412,3
194414,-8
194416,0
194418,-21
194420,0
194422,8
194424,-4
194426,8
194428,11
194430,-3
194432,-7
194434,11
194436,-23
194438,-11
194440,-7
194442,8
194444,5
194446,15
194448,-10
194450,-9
194452,15
194454,4
194456,3
194458,-15
194460,13
194462,19
194464,-5
194466,4
194468,-15
194470,-5
194472,-21
194474,-33
194476,-21
194478,-11
194480,-15
194482,8
194484,6
194486,6
194488,-2
194490,-8
194492,-21
194494,-8
194496,-7
194498,10
194500,-10
194502,23
194504,0
194506,36
194508,16
194510,4
194512,19
194514,-1
194516,13
194518,10
194520,8
194522,15
194524,-2
194526,0
194528,15
194530,-8
194532,0
194534,6
194536,6
194538,18
194540,-11
194542,6
194544,0
194546,-12
194548,-13
194550,-3
194552,-11
194554,-7
194556,-7
194558,-4
194560,8
194562,0
194564,-17
194566,3
194568,-4
194570,-9
194572,-7
194574,-18
194576,-18
194578,-16
194580,0
194582,-13
194584,-16
194586,-24
194588,-23
194590,-15
194592,-12
194594,-16
194596,16
194598,8
194600,-8
194602,0
194604,8
194606,-23
194608,-8
194610,18
194612,12
194614,8
194616,8
194618,12
194620,0
194622,23
194624,0
194626,-13
194628,-9
194630,2
194632,28
194634,5
194636,38
194638,32
194640,22
194642,-4
194644,6
194646,-11
194648,6
194650,-7
194652,8
194654,19
194656,15
194658,29
194660,15
194662,21
194664,12
194666,18
194668,-12
194670,-21
194672,-9
194674,-19
194676,-11
194678,-4
194680,-9
194682,-17
194684,-26
194686,-24
194688,-33
194690,-50
194692,-20
194694,-31
194696,-7
194698,-48
194700,-18
194702,-29
194704,-32
194706,-17
194708,-18
194710,-26
194712,7
194714,0
194716,-3
194718,0
194720,13
194722,-1
194724,-2
194726,0
194728,-2
194730,27
194732,10
194734,29
194736,11
194738,12
194740,22
194742,13
194744,32
194746,15
194748,19
194750,0
194752,27
194754,28
194756,15
194758,26
194760,19
194762,28
194764,12
194766,-2
194768,0
194770,-1
194772,0
194774,-15
194776,-17
194778,-11
194780,6
194782,-8
194784,-20
194786,-55
194788,-25
194790,-26
194792,-32
194794,-43
194796,-21
194798,-21
194800,-31
194802,-29
194804,-28
194806,-11
194808,-37
194810,-23
194812,-7
194814,-12
194816,-10
194818,-9
194820,4
194822,-3
194824,4
194826,0
194828,-10
194830,4
194832,0
194834,20
194836,0
194838,32
194840,26
194842,40
194844,47
194846,32
194848,11
194850,40
194852,20
194854,14
194856,13
194858,30
194860,16
194862,24
194864,38
194866,24
194868,24
194870,-2
194872,14
194874,-13
194876,0
194878,-17
194880,11
194882,14
194884,7
194886,7
194888,-12
194890,-24
194892,-25
194894,-23
194896,-34
194898,-34
194900,-7
194902,-23
194904,-31
194906,-16
194908,-21
194910,-18
194912,-27
194914,-20
194916,-35
194918,-24
194920,-25
194922,-24
194924,0
194926,-19
194928,-3
194930,10
194932,-9
194934,-1
194936,-10
194938,3
194940,-19
194942,-19
194944,-12
194946,8
194948,29
194950,18
194952,10
194954,26
194956,24
194958,23
194960,-4
194962,-23
194964,-17
194966,-18
194968,8
194970,-1
194972,39
194974,40
194976,28
194978,11
194980,29
194982,15
194984,12
194986,15
194988,14
194990,-10
194992,15
194994,28
194996,28
194998,8
195000,24
195002,3
195004,8
195006,-8
195008,-8
195010,-1
195012,-26
195014,5
195016,-15
195018,-15
195020,-13
195022,-9
195024,-17
195026,-31
195028,-10
195030,-35
195032,-39
195034,-47
195036,-39
195038,-47
195040,-55
195042,-43
195044,-20
195046,-13
195048,-21
195050,-32
195052,-1
195054,-7
195056,-7
195058,-17
195060,-18
195062,7
195064,10
195066,-1
195068,6
195070,0
195072,12
195074,5
195076,20
195078,15
195080,19
195082,18
195084,42
195086,31
195088,50
195090,22
195092,48
195094,42
195096,28
195098,24
195100,20
195102,16
195104,26
195106,32
195108,29
195110,18
195112,-7
195114,10
195116,-12
195118,-16
195120,-15
195122,-19
195124,-13
195126,-34
195128,7
195130,-8
195132,-17
195134,-40
195136,-27
195138,-27
195140,-32
195142,-24
195144,-47
195146,-23
195148,-19
195150,-13
195152,-27
195154,3
195156,-10
195158,-20
195160,2
195162,-8
195164,0
195166,-3
195168,12
195170,16
195172,20
